session_id,measurement_id,sample_id,roi_within_measurement,theta_session_deg,d4_transform_session,center_x_um,center_y_um,region_score,edge_score,objective_score,center_search_boundary_hit,registration_unstable,sensitivity_span_um,sensitivity_centers,initialization,status,warning,paired_center_separation_um,slot_assignment_conflict
zro2_120_formal,11,11,single,-0.7000000000025182,identity,7.176490480228607,3.3707891638161325,228.68451048992904,15.751017057170499,0.7707198946385486,False,False,2.1213203435596424,"0.25/0.75:5.676,1.871;0.50/0.50:7.176,3.371;0.75/0.25:7.176,3.371",fixed-domain_component,PASS,,,
zro2_120_formal,12,12,single,-0.7000000000025182,identity,-3.7409026483059673,-0.8558178413699089,71.37218143318687,9.760404682757377,0.8044894092878033,False,False,2.5,"0.25/0.75:-3.741,1.144;0.50/0.50:-3.741,-0.856;0.75/0.25:-3.741,-1.356",fixed-domain_component,PASS,,,
zro2_120_formal,13,13,single,-0.7000000000025182,identity,14.616070824760564,11.789306847064525,140.12567005978514,13.626734392458483,0.5572085530285377,False,False,2.6925824035672505,"0.25/0.75:13.616,10.789;0.50/0.50:14.616,11.789;0.75/0.25:16.116,11.789",fixed-domain_component,PASS,,,
zro2_120_formal,14,14,single,-0.7000000000025182,identity,-9.939975171697817,2.324810004111299,30.3878222669547,6.493006226538168,0.5194838816651304,False,False,2.692582403567252,"0.25/0.75:-8.940,4.825;0.50/0.50:-9.940,2.325;0.75/0.25:-9.940,2.325",fixed-domain_component,PASS,,,
zro2_120_formal,15,15,single,-0.7000000000025182,identity,12.713458423831236,31.39671287115663,32.96280975180173,3.408318698561169,0.3253759720131696,False,True,3.640054944640259,"0.25/0.75:10.213,31.397;0.50/0.50:12.713,31.397;0.75/0.25:13.713,32.397",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,16,16,single,-0.7000000000025182,identity,-19.908949662721017,39.502446432405954,196.19842843242736,16.681300017929996,0.8962341848417952,False,False,2.0,"0.25/0.75:-19.909,39.502;0.50/0.50:-19.909,39.502;0.75/0.25:-19.909,37.502",fixed-domain_component,PASS,,,
zro2_120_formal,17,17,single,-0.7000000000025182,identity,-3.4512866792824006,12.317408870718412,223.04739131426453,15.824949527582476,0.20674488167730026,False,True,3.640054944640259,"0.25/0.75:-2.451,10.817;0.50/0.50:-3.451,12.317;0.75/0.25:-3.451,14.317",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,18,18,single,-0.7000000000025182,identity,-10.17441555923076,1.7931822840060274,28.688194104817576,3.9984523150555975,0.7091356489735718,False,True,3.8078865529319543,"0.25/0.75:-11.674,-0.207;0.50/0.50:-10.174,1.793;0.75/0.25:-10.174,3.293",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,19,19,single,-0.7000000000025182,identity,11.937090978641699,-7.414021471477195,27.893622923143916,4.538688060624383,0.2459204472674361,False,True,3.605551275463989,"0.25/0.75:13.937,-4.414;0.50/0.50:11.937,-7.414;0.75/0.25:11.937,-7.414",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,20,20,single,-0.7000000000025182,identity,20.597424505041225,-7.626998168965127,222.40446079326443,15.661377558103748,0.28277312687761125,False,True,4.6097722286464435,"0.25/0.75:21.097,-7.627;0.50/0.50:20.597,-7.627;0.75/0.25:17.597,-4.627",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,21,21,single,-0.7000000000025182,identity,-2.778584480435125,20.479434681804918,285.86084797700863,16.201281890332318,0.88391461337678,False,False,0.5,"0.25/0.75:-3.279,20.479;0.50/0.50:-2.779,20.479;0.75/0.25:-2.779,20.479",fixed-domain_component,PASS,,,
zro2_120_formal,22,22,single,-0.7000000000025182,identity,32.62613814912766,4.173012005116352,295.2045409326671,16.58069466929263,0.9623319474890846,False,False,3.0,"0.25/0.75:32.626,4.173;0.50/0.50:32.626,4.173;0.75/0.25:32.626,7.173",fixed-domain_component,PASS,,,
zro2_120_formal,23,23,single,-0.7000000000025182,identity,25.17196217660385,-3.9424486436631963,261.1679085044301,11.213940953519177,0.26642687362077927,False,True,5.0,"0.25/0.75:21.672,-2.442;0.50/0.50:25.172,-3.942;0.75/0.25:25.672,-5.442",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,24,24,single,-0.7000000000025182,identity,14.0,14.0,179.82682244752047,5.204546941254131,1.252858887831402,False,False,0.0,"0.25/0.75:14.000,14.000;0.50/0.50:14.000,14.000;0.75/0.25:14.000,14.000",domain_midpoint_fallback,REVIEW,segmentation initializer unavailable,,
zro2_120_formal,25,25,single,-0.7000000000025182,identity,-4.789961109664208,42.31534653494776,30.964030720501196,10.465137197528556,0.3858756875814774,False,True,4.242640687119285,"0.25/0.75:-6.790,43.315;0.50/0.50:-4.790,42.315;0.75/0.25:-3.790,40.315",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,26,26,single,-0.7000000000025182,identity,24.39630971901575,3.04163422284244,1.471323456776685,3.200806243901139,0.8717209960211816,False,False,1.5,"0.25/0.75:24.396,3.042;0.50/0.50:24.396,3.042;0.75/0.25:24.396,1.542",fixed-domain_component,PASS,,,
zro2_120_formal,27,27,single,-0.7000000000025182,identity,-30.333429828010637,-23.731140790814912,217.7169123225425,18.153549712018794,0.3387972309335804,False,False,2.5495097567963922,"0.25/0.75:-27.833,-24.231;0.50/0.50:-30.333,-23.731;0.75/0.25:-30.333,-24.231",fixed-domain_component,PASS,,,
zro2_120_formal,28,28,single,-0.7000000000025182,identity,-21.19930771783908,31.581916937607232,60.385376535045964,7.304252765337843,1.1940315266295238,False,False,1.4142135623730951,"0.25/0.75:-20.699,30.582;0.50/0.50:-21.199,31.582;0.75/0.25:-21.699,31.582",fixed-domain_component,PASS,,,
zro2_120_formal,29,29,single,-0.7000000000025182,identity,-30.748093074141906,22.47962282299408,198.63212805612858,16.825246003939167,0.3490531569468618,False,False,2.0615528128088303,"0.25/0.75:-31.748,22.480;0.50/0.50:-30.748,22.480;0.75/0.25:-29.748,22.980",fixed-domain_component,PASS,,,
zro2_120_formal,30,30,single,-0.7000000000025182,identity,11.5,-6.0,63.92183603613607,5.339640529942505,0.42614707801359075,False,True,3.905124837953327,"0.25/0.75:9.000,-6.000;0.50/0.50:11.500,-6.000;0.75/0.25:11.500,-9.000",domain_midpoint_fallback,REVIEW,weight sensitivity exceeds threshold; segmentation initializer unavailable,,
zro2_120_formal,31,31,single,-0.7000000000025182,identity,-31.5,-11.2979421920827,63.98068442589118,7.531079060444172,0.5231191132048719,False,False,2.692582403567252,"0.25/0.75:-34.000,-10.798;0.50/0.50:-31.500,-11.298;0.75/0.25:-31.500,-11.798",fixed-domain_component,PASS,,,
zro2_120_formal,32,32,single,-0.7000000000025182,identity,-49.5,-4.4566990498856605,215.62556725788465,17.01862213103275,1.354342351994243,True,False,0.5,"0.25/0.75:-50.000,-4.457;0.50/0.50:-49.500,-4.457;0.75/0.25:-49.500,-4.457",fixed-domain_component,REVIEW,center search boundary hit,,
zro2_120_formal,33,33,single,-0.7000000000025182,identity,-3.5297079404411633,2.873466349461312,197.87470966987394,18.752671034058448,0.8446846677001276,False,True,3.5,"0.25/0.75:-3.530,2.873;0.50/0.50:-3.530,2.873;0.75/0.25:-3.530,-0.627",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,34,34,single,-0.7000000000025182,identity,-14.51364155236493,-0.6438390052643292,288.3244735998517,16.070191656285957,0.443725942535483,False,True,4.0,"0.25/0.75:-11.514,-0.644;0.50/0.50:-14.514,-0.644;0.75/0.25:-15.514,-0.644",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,35,35,single,-0.7000000000025182,identity,-1.9666735013454169,10.520557216996018,45.27235581001197,4.5562127938188395,0.13887505646199452,False,True,3.605551275463989,"0.25/0.75:-3.967,11.021;0.50/0.50:-1.967,10.521;0.75/0.25:-0.967,9.021",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,36,36,single,-0.7000000000025182,identity,-13.92499553711771,1.9639097418192186,271.43040361907333,17.833858803408468,1.00514767917713,False,False,2.23606797749979,"0.25/0.75:-12.925,1.964;0.50/0.50:-13.925,1.964;0.75/0.25:-13.925,3.964",fixed-domain_component,PASS,,,
zro2_120_formal,37,37,single,-0.7000000000025182,identity,-17.41070500503887,14.112830844843911,175.67808580985673,12.41998908100759,1.7836377029960566,False,False,0.0,"0.25/0.75:-17.411,14.113;0.50/0.50:-17.411,14.113;0.75/0.25:-17.411,14.113",fixed-domain_component,PASS,,,
zro2_120_formal,38,38,single,-0.7000000000025182,identity,-30.76683536072011,16.98871360568264,194.04384966989022,16.44957539211609,0.5811531734420966,False,False,1.118033988749895,"0.25/0.75:-31.267,16.989;0.50/0.50:-30.767,16.989;0.75/0.25:-30.267,16.489",fixed-domain_component,PASS,,,
zro2_120_formal,39,39,single,-0.7000000000025182,identity,-12.176127856080422,-0.6950118536482375,26.177714208553855,4.428965235747239,0.5576279253514137,False,True,4.242640687119285,"0.25/0.75:-10.176,0.805;0.50/0.50:-12.176,-0.695;0.75/0.25:-13.176,-2.195",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,40,40,single,-0.7000000000025182,identity,3.227854244622508,11.93120226396082,216.57223122671758,16.07903078993061,0.9083893056611714,False,False,2.0,"0.25/0.75:3.228,12.931;0.50/0.50:3.228,11.931;0.75/0.25:3.228,10.931",fixed-domain_component,PASS,,,
zro2_120_formal,41,41,single,-0.7000000000025182,identity,13.723609881659065,2.4334529863405496,235.74868807373213,16.831900137946448,0.14920119034526216,False,True,4.0,"0.25/0.75:13.724,3.433;0.50/0.50:13.724,2.433;0.75/0.25:13.724,-0.567",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,42,42,single,-0.7000000000025182,identity,0.7615485092157854,9.700591502049084,209.22244060831264,11.23899532938362,0.9808498957655278,False,False,2.23606797749979,"0.25/0.75:0.262,10.701;0.50/0.50:0.762,9.701;0.75/0.25:1.262,8.701",fixed-domain_component,PASS,,,
zro2_120_formal,43,43,single,-0.7000000000025182,identity,-9.58003885051405,18.38127619605841,229.82525075802502,17.70544459582417,0.36712698480164324,False,True,4.123105625617661,"0.25/0.75:-9.080,17.381;0.50/0.50:-9.580,18.381;0.75/0.25:-13.080,18.381",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,44,44,single,-0.7000000000025182,identity,-12.889913838238535,-4.704622769945217,241.3911115154149,13.101968969093047,1.0818489378341685,False,False,1.0,"0.25/0.75:-12.890,-5.205;0.50/0.50:-12.890,-4.705;0.75/0.25:-12.890,-4.205",fixed-domain_component,PASS,,,
zro2_120_formal,45,45,single,-0.7000000000025182,identity,-6.125951124229414,17.397100624871243,194.21729682340816,13.91274315428083,1.401820049564289,False,False,1.0,"0.25/0.75:-6.126,18.397;0.50/0.50:-6.126,17.397;0.75/0.25:-6.126,17.397",fixed-domain_component,PASS,,,
zro2_120_formal,46,46,single,-0.7000000000025182,identity,-12.479974291406258,-6.924107344714436,258.767140574805,15.069093314971118,0.9302186584275354,False,False,2.0,"0.25/0.75:-12.980,-6.424;0.50/0.50:-12.480,-6.924;0.75/0.25:-12.980,-8.424",fixed-domain_component,PASS,,,
zro2_120_formal,47,47,single,-0.7000000000025182,identity,-16.77917955306106,22.926828174553258,227.7069512866167,12.900581500736926,0.8400369441857748,False,True,3.3541019662496847,"0.25/0.75:-15.779,22.927;0.50/0.50:-16.779,22.927;0.75/0.25:-17.279,25.927",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,48,48,single,-0.7000000000025182,identity,-11.638820476362394,23.382744731752577,259.1626981832036,11.030861267615043,0.33756316390537533,False,True,3.640054944640259,"0.25/0.75:-10.639,21.883;0.50/0.50:-11.639,23.383;0.75/0.25:-11.639,25.383",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,49,49,single,-0.7000000000025182,identity,11.687598197603041,3.231181551877997,13.310799370378707,6.031907541391872,0.3888541970330366,False,True,4.031128874149275,"0.25/0.75:12.188,1.231;0.50/0.50:11.688,3.231;0.75/0.25:11.688,5.231",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,50,50,single,-0.7000000000025182,identity,21.0394794224077,12.351567924836122,11.637913719509609,6.621911059195642,0.863351650483365,False,False,2.0,"0.25/0.75:21.039,14.352;0.50/0.50:21.039,12.352;0.75/0.25:21.039,12.352",fixed-domain_component,PASS,,,
zro2_120_formal,51,51,single,-0.7000000000025182,identity,3.416914659097447,19.661122001202102,7.312567988978125,6.430977972743199,0.5804481610070968,False,False,2.8284271247461903,"0.25/0.75:3.417,20.661;0.50/0.50:3.417,19.661;0.75/0.25:5.417,18.661",fixed-domain_component,PASS,,,
zro2_120_formal,52,52,single,-0.7000000000025182,identity,-2.7303691988166685,16.58714262873632,140.839511223978,11.44031858946668,0.2207711577069702,False,True,4.031128874149275,"0.25/0.75:-5.230,18.587;0.50/0.50:-2.730,16.587;0.75/0.25:-1.730,16.587",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,53,53,single,-0.7000000000025182,identity,-9.748883853094958,30.32212310906561,138.22587193378016,10.931316420343375,1.1056451506315672,False,False,2.0,"0.25/0.75:-9.749,29.322;0.50/0.50:-9.749,30.322;0.75/0.25:-9.749,31.322",fixed-domain_component,PASS,,,
zro2_120_formal,54,54,single,-0.7000000000025182,identity,21.140549760849805,11.4363504483624,208.12430544372816,15.455170807823869,0.4303720457850009,False,True,3.605551275463989,"0.25/0.75:19.141,12.936;0.50/0.50:21.141,11.436;0.75/0.25:21.141,9.936",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,55,55,single,-0.7000000000025182,identity,4.005214935063154,-0.20333852468068336,152.88667243158275,10.492701252219492,0.7493750439201422,False,True,3.905124837953327,"0.25/0.75:6.005,1.797;0.50/0.50:4.005,-0.203;0.75/0.25:3.505,-1.203",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,56,56,single,-0.7000000000025182,identity,-2.118966717382074,16.17399571947956,176.8902181501397,17.750979282596358,1.3676565167952206,False,True,3.0413812651491097,"0.25/0.75:-2.619,19.174;0.50/0.50:-2.119,16.174;0.75/0.25:-2.119,16.174",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,57,57,single,-0.7000000000025182,identity,10.960522262758229,5.9155463997068765,35.290552545260404,27.139659312910965,0.3318745430658642,False,True,3.640054944640259,"0.25/0.75:11.961,8.416;0.50/0.50:10.961,5.916;0.75/0.25:10.961,4.916",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,58,58,single,-0.7000000000025182,identity,26.183228115023592,2.1327473060735365,205.5763663695561,14.26039675951078,0.34407834831858547,False,True,4.47213595499958,"0.25/0.75:23.683,3.133;0.50/0.50:26.183,2.133;0.75/0.25:27.683,1.133",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,59,59,single,-0.7000000000025182,identity,4.17107188163657,-3.1664213263568115,264.7884486901232,15.491588530561271,0.12958786042504383,False,True,4.716990566028302,"0.25/0.75:6.671,-0.166;0.50/0.50:4.171,-3.166;0.75/0.25:4.171,-4.166",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,60,60,single,-0.7000000000025182,identity,17.76871343056159,16.223266245375466,4.748761299599081,2.790308560936259,0.38706021860784323,False,False,2.5,"0.25/0.75:16.269,14.223;0.50/0.50:17.769,16.223;0.75/0.25:17.769,16.223",fixed-domain_component,PASS,,,
zro2_120_formal,61,61,single,-0.7000000000025182,identity,-6.25901808183356,5.307433421827906,148.55644302597528,16.386390015358437,0.3439592458117119,False,True,3.8078865529319543,"0.25/0.75:-6.759,3.307;0.50/0.50:-6.259,5.307;0.75/0.25:-5.259,6.807",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,62,62,single,-0.7000000000025182,identity,-21.542804928627515,16.676859478409984,286.5081623837439,18.58446947357561,1.3474264062086194,False,False,0.0,"0.25/0.75:-21.543,16.677;0.50/0.50:-21.543,16.677;0.75/0.25:-21.543,16.677",fixed-domain_component,PASS,,,
zro2_120_formal,63,63,single,-0.7000000000025182,identity,-9.7840466571481,4.290079613784891,307.6660049656543,16.877486216423318,0.505222190383068,False,True,3.5355339059327378,"0.25/0.75:-9.284,6.790;0.50/0.50:-9.784,4.290;0.75/0.25:-9.784,3.290",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,64,64,single,-0.7000000000025182,identity,-5.280918445593031,7.510197510766673,184.76779330293908,12.55873377956154,0.653348227306433,False,True,4.301162633521313,"0.25/0.75:-2.781,9.510;0.50/0.50:-5.281,7.510;0.75/0.25:-5.281,6.010",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,65,65,single,-0.7000000000025182,identity,5.300454513790338,14.342438944807206,147.8887949542365,13.078246304734895,0.4656076454572104,False,True,3.2015621187164243,"0.25/0.75:5.300,14.342;0.50/0.50:5.300,14.342;0.75/0.25:7.300,16.842",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,66,66,single,-0.7000000000025182,identity,23.496371897364597,10.516205073989255,204.68555386156442,8.047687317918093,0.9377076154116781,False,False,1.5,"0.25/0.75:23.496,10.016;0.50/0.50:23.496,10.516;0.75/0.25:23.496,11.516",fixed-domain_component,PASS,,,
zro2_120_formal,67,67,single,-0.7000000000025182,identity,-16.08240954685926,25.057979721251172,311.6656430155202,16.901072422039604,0.3711054231726785,False,True,3.8078865529319543,"0.25/0.75:-19.582,24.558;0.50/0.50:-16.082,25.058;0.75/0.25:-16.082,26.058",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,68,68,single,-0.7000000000025182,identity,14.603185105141398,18.580321832149785,342.71538829278535,19.06432433617001,0.3536797015191099,False,True,3.605551275463989,"0.25/0.75:12.603,18.580;0.50/0.50:14.603,18.580;0.75/0.25:15.603,16.580",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,69,69,single,-0.7000000000025182,identity,-6.37538392514826,22.400199545558774,22.7749750434258,6.379815419838318,0.5562220655132588,False,False,1.8027756377319946,"0.25/0.75:-7.375,22.400;0.50/0.50:-6.375,22.400;0.75/0.25:-6.375,20.900",fixed-domain_component,PASS,,,
zro2_120_formal,70,70,single,-0.7000000000025182,identity,-24.003296734824623,8.393776863411787,291.6243183544661,15.513496434828008,0.3153571451892024,False,True,4.47213595499958,"0.25/0.75:-26.003,11.894;0.50/0.50:-24.003,8.394;0.75/0.25:-24.003,7.894",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,71,71,single,-0.7000000000025182,identity,22.09692356528049,21.160016964544457,97.71789041559866,7.217258330923417,1.2255997799120508,False,False,1.4142135623730951,"0.25/0.75:22.097,21.160;0.50/0.50:22.097,21.160;0.75/0.25:23.097,20.160",fixed-domain_component,PASS,,,
zro2_120_formal,72,72,single,-0.7000000000025182,identity,10.034828182114154,9.752535807226693,120.5662574902387,10.433009286489435,0.196814826455748,False,True,4.716990566028302,"0.25/0.75:7.535,11.253;0.50/0.50:10.035,9.753;0.75/0.25:11.535,8.753",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,73,73,single,-0.7000000000025182,identity,-22.754314388625687,4.031726837912038,98.84349996642216,10.472207395408832,0.18699951357541783,False,True,4.6097722286464435,"0.25/0.75:-20.754,5.032;0.50/0.50:-22.754,4.032;0.75/0.25:-23.754,1.532",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,74,74,single,-0.7000000000025182,identity,-28.16400868851379,14.997897197225953,75.0633833985704,11.19991752910992,0.7735915548812055,False,False,2.23606797749979,"0.25/0.75:-27.164,12.998;0.50/0.50:-28.164,14.998;0.75/0.25:-28.164,14.998",fixed-domain_component,PASS,,,
zro2_120_formal,75,75,single,-0.7000000000025182,identity,-0.09868481162907905,21.48039378077169,7.1227548751014815,3.6466560679208735,0.34233170242112343,False,True,4.031128874149275,"0.25/0.75:-0.099,21.480;0.50/0.50:-0.099,21.480;0.75/0.25:0.401,25.480",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,76,76,single,-0.7000000000025182,identity,8.04343198648074,13.644775120621984,39.52176616472615,6.672124129594589,0.2706445103651588,False,True,4.609772228646444,"0.25/0.75:5.543,13.145;0.50/0.50:8.043,13.645;0.75/0.25:9.043,16.145",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,77,77,single,-0.7000000000025182,identity,6.499490011184827,6.11705748342631,160.99730786883813,13.11868513795029,1.2121597140791125,False,False,1.5,"0.25/0.75:6.499,7.617;0.50/0.50:6.499,6.117;0.75/0.25:6.499,6.117",fixed-domain_component,PASS,,,
zro2_120_formal,78,78,single,-0.7000000000025182,identity,-2.3315839057970678,16.537119738249945,27.854655189258143,4.7935330632782955,1.0958689386342868,False,False,1.5,"0.25/0.75:-3.832,16.537;0.50/0.50:-2.332,16.537;0.75/0.25:-2.332,16.537",fixed-domain_component,PASS,,,
zro2_120_formal,79,79,single,-0.7000000000025182,identity,-11.243439031328613,17.90277465678327,39.073813170683174,6.556000028898895,1.251048586576597,False,False,1.0,"0.25/0.75:-11.243,16.903;0.50/0.50:-11.243,17.903;0.75/0.25:-11.243,17.903",fixed-domain_component,PASS,,,
zro2_120_formal,80,80,single,-0.7000000000025182,identity,-15.390721439279808,6.812042751374435,247.43360248003427,15.791580600105947,0.8810416614147263,False,True,3.3541019662496847,"0.25/0.75:-12.891,6.812;0.50/0.50:-15.391,6.812;0.75/0.25:-15.891,5.312",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,81,81,single,-0.7000000000025182,identity,-16.059858026241155,19.26140800660602,262.63748966700837,17.948499047008497,0.3722600267735193,False,True,3.2015621187164243,"0.25/0.75:-16.060,17.261;0.50/0.50:-16.060,19.261;0.75/0.25:-13.560,19.261",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,82,82,single,-0.7000000000025182,identity,-17.528912669751634,14.191687810180335,177.22890538487255,15.514532674846201,0.5100067966100166,False,True,3.905124837953327,"0.25/0.75:-17.529,11.692;0.50/0.50:-17.529,14.192;0.75/0.25:-20.529,14.192",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,83,83,single,-0.7000000000025182,identity,-2.2501606285405646,11.61317430306758,221.64982118378745,16.011078290474863,0.3285636446625052,False,True,4.272001872658765,"0.25/0.75:-2.750,13.613;0.50/0.50:-2.250,11.613;0.75/0.25:-1.250,9.613",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,84,84,single,-0.7000000000025182,identity,-42.0,6.841294204643506,183.92473553948017,16.875783550317845,0.8800118599067304,False,False,2.5,"0.25/0.75:-42.000,7.341;0.50/0.50:-42.000,6.841;0.75/0.25:-42.000,4.841",fixed-domain_component,PASS,,,
zro2_120_formal,85,85,single,-0.7000000000025182,identity,4.524755245377793,12.710845221120806,102.10258795983663,7.9106536416750135,0.43799553205959096,False,True,4.123105625617661,"0.25/0.75:4.525,12.711;0.50/0.50:4.525,12.711;0.75/0.25:5.525,16.711",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,86,86,single,-0.7000000000025182,identity,6.67347611454101,9.224035538897557,27.06223556967186,4.24550360292902,0.46094874194571855,False,True,3.8078865529319543,"0.25/0.75:6.673,11.224;0.50/0.50:6.673,9.224;0.75/0.25:8.173,7.724",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,
zro2_120_formal,87,87,single,-0.7000000000025182,identity,-17.321337117023283,-1.084794615066862,168.71722455028134,12.377274488536692,1.1234537003558542,False,False,1.0,"0.25/0.75:-16.321,-1.085;0.50/0.50:-17.321,-1.085;0.75/0.25:-17.321,-1.085",fixed-domain_component,PASS,,,
